User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Ellie Griffiths","Isobel Powell",Carer,"2020-08-17 02:07:47",5208,Outgoing,44
"Ellie Griffiths","Andrew Walker",Carer,"2020-08-18 04:13:45",7358,Outgoing,91
"Ellie Griffiths","Yvonne Edwards",Nurse,"2020-08-23 02:29:30",7023,Incoming,94
"Ellie Griffiths","Rebecca Wood",Carer,"2020-08-25 07:45:15",4514,Outgoing,1
"Ellie Griffiths","Karen Chapman",Nurse,"2020-08-25 10:47:01",4196,Incoming,84
"Ellie Griffiths","Kevin Allen",Nurse,"2020-08-22 05:58:27",8090,Incoming,41
"Ellie Griffiths","Alexander Roberts",Nurse,"2020-08-21 02:15:10",638,Outgoing,76
"Ellie Griffiths","Sophia Rogers",Carer,"2020-08-17 01:28:06",7905,Outgoing,52
"Ellie Griffiths","Hannah Kelly",Nurse,"2020-08-20 11:20:11",4127,Incoming,97
"Ellie Griffiths","Carmen Hughes",Nurse,"2020-08-25 03:15:10",3450,Incoming,41
"Ellie Griffiths","Yvonne Knight",Nurse,"2020-08-20 06:51:40",9544,Incoming,30
"Ellie Griffiths","Yvonne Knight",Nurse,"2020-08-23 08:30:25",7605,Outgoing,51
"Ellie Griffiths","Alexander Roberts",Nurse,"2020-08-20 01:47:03",1637,Incoming,29
"Ellie Griffiths","Mia Saunders",Nurse,"2020-08-25 11:14:04",4000,Incoming,6
"Ellie Griffiths","Harry Mason",Nurse,"2020-08-18 03:05:56",5106,Outgoing,88
"Ellie Griffiths","Lindsay Shaw",Nurse,"2020-08-22 04:38:27",6313,Incoming,0
"Ellie Griffiths","Julia Mitchell",Carer,"2020-08-23 04:53:50",8989,Outgoing,63
"Ellie Griffiths","Melissa Moore",Nurse,"2020-08-18 12:13:48",9955,Incoming,96
"Ellie Griffiths","Paula Price",Carer,"2020-08-17 11:12:29",5571,Outgoing,88
"Ellie Griffiths","Claire Cook",Nurse,"2020-08-18 03:34:43",2644,Outgoing,57
"Anthony Walsh","Isaac Bennett",Carer,"2020-08-20 03:57:29",106,Incoming,92
"Anthony Walsh","Gordon Cooper",Carer,"2020-07-11 02:52:04",551,Incoming,75
"Anthony Walsh","Sally Lee",Nurse,"2020-07-31 10:18:04",108,Incoming,36
"Anthony Walsh","Helena Knight",Carer,"2020-07-25 12:41:54",702,Outgoing,86
"Anthony Walsh","Finley Owen",Carer,"2020-08-03 12:20:46",946,Incoming,42
"Anthony Walsh","Karen Richardson",Carer,"2020-07-29 10:37:34",560,Incoming,9
"Anthony Walsh","Zach Hunt",Carer,"2020-08-13 05:41:19",233,Outgoing,77
"Anthony Walsh","Layla Anderson",Carer,"2020-07-03 04:27:59",793,Incoming,48
"Anthony Walsh","Sarah Lewis",Carer,"2020-07-20 12:04:20",417,Incoming,28
"Anthony Walsh","Paul Fox",Nurse,"2020-06-26 09:20:34",419,Outgoing,70
"Anthony Walsh","Karen Chapman",Nurse,"2020-06-29 12:42:54",950,Incoming,67
"Anthony Walsh","Gordon Cooper",Carer,"2020-07-25 08:08:06",494,Outgoing,58
"Anthony Walsh","Amelia Lee",Nurse,"2020-08-13 06:10:40",598,Incoming,38
"Anthony Walsh","Freya Davis",Nurse,"2020-07-14 04:55:15",210,Outgoing,95
"Anthony Walsh","Luke Holmes",Nurse,"2020-08-06 09:43:53",182,Outgoing,77
"Anthony Walsh","Melissa Moore",Nurse,"2020-08-15 11:58:33",942,Outgoing,4
"Anthony Walsh","Tina Robertson",Nurse,"2020-08-13 01:55:55",554,Incoming,61
"Anthony Walsh","Keeley Cooper",Carer,"2020-07-08 03:25:27",443,Outgoing,100
"Anthony Walsh","Matthew Johnson",Nurse,"2020-08-21 05:48:53",201,Outgoing,45
"Anthony Walsh","Carmen Hughes",Nurse,"2020-08-24 08:00:48",689,Outgoing,44
"Anthony Walsh","Tanya Hill",Carer,"2020-07-15 11:57:33",363,Outgoing,61
"Anthony Walsh","Callum Richards",Carer,"2020-07-14 06:30:08",110,Incoming,53
"Anthony Walsh","Samantha James",Carer,"2020-08-19 06:07:38",844,Incoming,43
"Anthony Walsh","Yvonne Knight",Nurse,"2020-08-19 01:49:23",512,Incoming,47
"Anthony Walsh","Nicole Allen",Carer,"2020-07-28 11:52:49",694,Incoming,3
"Anthony Walsh","Adam Edwards",Nurse,"2020-07-31 06:55:12",589,Incoming,11
"Anthony Walsh","Kelly Harris",Carer,"2020-07-13 07:38:11",403,Incoming,1
"Anthony Walsh","Henry Robinson",Carer,"2020-08-21 04:48:10",490,Outgoing,90
"Anthony Walsh","Nicole Allen",Carer,"2020-07-02 12:55:46",251,Outgoing,47
"Anthony Walsh","Finley Butler",Nurse,"2020-07-28 12:22:38",259,Incoming,88
"Anthony Walsh","Karen Chapman",Nurse,"2020-06-30 09:08:48",468,Outgoing,97
"Anthony Walsh","Lily Anderson",Carer,"2020-07-12 03:00:15",806,Incoming,46
"Anthony Walsh","Lindsay Davies",Nurse,"2020-08-04 03:56:09",148,Outgoing,45
"Anthony Walsh","Melissa Moore",Nurse,"2020-08-09 02:04:52",525,Incoming,64
"Anthony Walsh","Karen Chapman",Nurse,"2020-08-14 05:17:27",651,Incoming,16
"Anthony Walsh","Ross Hunter",Nurse,"2020-07-24 06:15:03",279,Incoming,18
"Anthony Walsh","Finley Butler",Nurse,"2020-08-16 05:57:53",876,Outgoing,44
"Anthony Walsh","Leah Price",Carer,"2020-08-13 09:44:41",604,Incoming,68
"Anthony Walsh","Sarah Lewis",Carer,"2020-08-05 11:36:59",333,Outgoing,10
"Anthony Walsh","Stefan Lewis",Carer,"2020-07-07 02:43:07",750,Outgoing,98
"Anthony Walsh","Melissa Moore",Nurse,"2020-06-24 08:26:25",119,Outgoing,46
"Anthony Walsh","Steve Adams",Nurse,"2020-07-02 03:16:57",683,Incoming,79
"Anthony Walsh","Quentin Richards",Carer,"2020-06-30 03:12:15",364,Outgoing,35
"Anthony Walsh","Hannah Kelly",Nurse,"2020-06-29 04:22:31",900,Outgoing,69
"Anthony Walsh","Holly Lee",Nurse,"2020-06-27 04:31:56",288,Incoming,28
"Anthony Walsh","John Brown",Carer,"2020-07-28 08:35:10",178,Outgoing,45
"Anthony Walsh","Ashley Carter",Nurse,"2020-06-30 12:16:17",101,Incoming,5
"Anthony Walsh","Paula Price",Carer,"2020-07-04 05:16:39",357,Incoming,100
"Anthony Walsh","Dominic Walker",Carer,"2020-07-06 11:56:26",906,Outgoing,1
"Anthony Walsh","Julia Mitchell",Carer,"2020-07-01 03:19:50",151,Incoming,3
"Anthony Walsh","Shannon Ward",Carer,"2020-07-01 10:49:47",520,Outgoing,42
"Anthony Walsh","Leanne Cox",Carer,"2020-07-05 12:43:23",264,Outgoing,43
"Anthony Walsh","Leah Price",Carer,"2020-08-12 07:41:45",909,Outgoing,35
"Anthony Walsh","Gordon Cooper",Carer,"2020-07-08 10:06:35",626,Outgoing,96
"Anthony Walsh","Hannah Kelly",Nurse,"2020-07-07 03:22:47",727,Incoming,19
"Anthony Walsh","Stephen Wood",Nurse,"2020-07-03 11:11:15",518,Outgoing,42
"Anthony Walsh","Cameron Williams",Nurse,"2020-08-14 01:58:02",360,Outgoing,55
"Anthony Walsh","Freya Davis",Nurse,"2020-08-20 04:35:58",453,Incoming,25
"Anthony Walsh","Finley Butler",Nurse,"2020-07-13 12:43:12",147,Outgoing,98
"Anthony Walsh","Keeley Cooper",Carer,"2020-07-06 12:12:22",280,Outgoing,73
"Anthony Walsh","Natalie Hall",Nurse,"2020-07-15 08:51:32",278,Outgoing,31
"Anthony Walsh","Finley Butler",Nurse,"2020-07-05 02:54:00",974,Outgoing,83
"Anthony Walsh","Nicole Allen",Carer,"2020-08-05 07:09:31",615,Incoming,28
"Anthony Walsh","Isobel Powell",Carer,"2020-08-05 06:11:00",921,Outgoing,73
"Anthony Walsh","Paul Bell",Nurse,"2020-07-07 08:19:14",116,Outgoing,48
"Anthony Walsh","Carlie Reid",Carer,"2020-07-31 07:42:12",646,Outgoing,30
"Anthony Walsh","Henry Jackson",Nurse,"2020-07-28 09:12:51",560,Incoming,67
"Anthony Walsh","Candice Matthews",Nurse,"2020-08-01 08:27:54",289,Outgoing,52
"Anthony Walsh","Natalie Hall",Nurse,"2020-08-06 02:20:42",888,Outgoing,81
"Anthony Walsh","Andy Bailey",Carer,"2020-07-31 02:25:30",946,Outgoing,19
"Anthony Walsh","Ben Hall",Carer,"2020-06-28 04:33:59",543,Outgoing,87
"Anthony Walsh","Mia Saunders",Nurse,"2020-08-23 06:24:17",596,Incoming,12
"Anthony Walsh","Isaac Bennett",Carer,"2020-08-16 03:27:21",140,Incoming,73
"Anthony Walsh","Matthew Johnson",Nurse,"2020-07-05 02:25:35",969,Incoming,96
"Anthony Walsh","Samantha James",Carer,"2020-07-03 04:35:43",581,Outgoing,33
"Anthony Walsh","Yvonne Knight",Nurse,"2020-07-26 07:10:47",327,Incoming,44
"Anthony Walsh","Sophia Rogers",Carer,"2020-07-03 09:59:54",482,Incoming,72
"Anthony Walsh","Mia Saunders",Nurse,"2020-08-06 04:09:53",849,Outgoing,100
"Anthony Walsh","Emily Moore",Nurse,"2020-07-09 11:50:13",713,Outgoing,23
"Anthony Walsh","Holly Lee",Nurse,"2020-06-29 01:05:45",161,Outgoing,97
"Anthony Walsh","John Brown",Carer,"2020-07-02 01:56:18",296,Outgoing,53
"Anthony Walsh","Lindsay Shaw",Nurse,"2020-08-09 01:06:43",175,Outgoing,19
"Anthony Walsh","Paul Fox",Nurse,"2020-08-05 08:46:48",821,Outgoing,78
"Anthony Walsh","Steve Adams",Nurse,"2020-08-08 12:46:46",792,Incoming,60
"Anthony Walsh","Luke Holmes",Nurse,"2020-07-04 08:08:08",557,Incoming,55
"Anthony Walsh","Stefan Lewis",Carer,"2020-06-30 09:08:43",661,Incoming,66
"Anthony Walsh","Leanne Cox",Carer,"2020-06-30 03:28:49",762,Incoming,65
"Anthony Walsh","Henry Robinson",Carer,"2020-07-31 01:05:57",142,Outgoing,55
"Anthony Walsh","Kelly Harris",Carer,"2020-07-18 04:28:32",499,Incoming,97
"Anthony Walsh","Karen Chapman",Nurse,"2020-07-20 10:09:34",849,Outgoing,1
"Anthony Walsh","Carlie Reid",Carer,"2020-06-28 01:47:12",325,Incoming,89
"Anthony Walsh","Finley Owen",Carer,"2020-07-05 09:15:57",528,Outgoing,64
"Anthony Walsh","Callum Richards",Carer,"2020-08-17 09:57:06",595,Incoming,81
"Anthony Walsh","Patricia Shaw",Carer,"2020-08-03 06:28:16",111,Outgoing,58
"Anthony Walsh","Ben Hall",Carer,"2020-07-23 02:05:53",667,Incoming,51
"Anthony Walsh","Lindsay Davies",Nurse,"2020-06-30 12:00:54",976,Incoming,0
"Anthony Walsh","Jayden Anderson",Carer,"2020-08-16 10:10:31",563,Outgoing,60
"Anthony Walsh","Amy Taylor",Carer,"2020-07-22 03:08:08",453,Outgoing,99
"Anthony Walsh","Amelia Lee",Nurse,"2020-08-13 02:24:57",501,Incoming,28
"Anthony Walsh","John Hall",Carer,"2020-07-19 06:45:29",107,Outgoing,74
"Anthony Walsh","Yvonne Knight",Nurse,"2020-07-16 10:32:43",927,Incoming,7
"Anthony Walsh","Beth Reid",Carer,"2020-08-10 09:39:53",375,Outgoing,19
"Anthony Walsh","Colin Hunter",Carer,"2020-08-23 02:29:30",851,Incoming,45
"Anthony Walsh","Gordon Cooper",Carer,"2020-07-26 05:30:00",827,Incoming,4
"Anthony Walsh","Yvonne Knight",Nurse,"2020-07-22 11:14:14",336,Outgoing,26
"Anthony Walsh","Carlie Reid",Carer,"2020-08-07 12:11:23",212,Incoming,36
"Anthony Walsh","Carmen Hughes",Nurse,"2020-08-16 09:53:08",407,Incoming,78
"Anthony Walsh","Rebecca Wood",Carer,"2020-07-26 01:32:14",646,Incoming,32
"Anthony Walsh","Gordon Cooper",Carer,"2020-08-03 02:19:40",201,Incoming,70
"Anthony Walsh","Emma Wilkinson",Carer,"2020-07-02 12:01:43",470,Outgoing,33
"Anthony Walsh","Keeley Cooper",Carer,"2020-07-16 04:01:47",558,Outgoing,8
"Anthony Walsh","Cameron Williams",Nurse,"2020-08-20 07:12:46",311,Outgoing,36
"Anthony Walsh","Mia Saunders",Nurse,"2020-08-15 09:43:09",805,Incoming,8
"Anthony Walsh","Keeley Cooper",Carer,"2020-08-23 06:30:49",924,Incoming,95
"Anthony Walsh","Steve Rose",Nurse,"2020-07-28 11:54:34",593,Outgoing,44
"Anthony Walsh","Sally Lee",Nurse,"2020-06-25 10:37:06",870,Incoming,17
"Anthony Walsh","John Hall",Carer,"2020-07-31 06:58:12",255,Outgoing,100
"Anthony Walsh","Carole Kelly",Carer,"2020-07-01 08:55:50",549,Outgoing,69
"Anthony Walsh","Faye King",Carer,"2020-07-29 03:04:54",610,Incoming,33
"Anthony Walsh","Ben Hall",Carer,"2020-07-22 10:09:28",888,Incoming,83
"Anthony Walsh","Julia Mitchell",Carer,"2020-08-04 08:33:18",869,Incoming,83
"Anthony Walsh","Rebecca Wood",Carer,"2020-07-12 09:28:09",354,Outgoing,56
"Anthony Walsh","Hannah Kelly",Nurse,"2020-07-18 10:01:22",938,Incoming,5
"Anthony Walsh","Amelia Lee",Nurse,"2020-08-09 11:54:16",832,Outgoing,31
"Anthony Walsh","Karen Richardson",Carer,"2020-07-07 05:48:34",300,Incoming,46
"Anthony Walsh","Hannah Kelly",Nurse,"2020-07-18 10:48:47",481,Outgoing,39
"Anthony Walsh","Helena Knight",Carer,"2020-08-06 06:53:13",718,Incoming,46
"Anthony Walsh","Carmen Graham",Nurse,"2020-07-27 04:40:42",321,Outgoing,86
"Anthony Walsh","Paul Fox",Nurse,"2020-07-12 03:25:53",985,Incoming,10
"Anthony Walsh","Holly Lee",Nurse,"2020-08-24 05:34:40",659,Outgoing,97
"Anthony Walsh","Zach Hunt",Carer,"2020-07-23 10:28:42",847,Outgoing,41
"Anthony Walsh","Tanya Hill",Carer,"2020-08-16 04:31:35",984,Outgoing,12
"Anthony Walsh","Beth Reid",Carer,"2020-06-25 08:53:05",351,Incoming,45
"Anthony Walsh","Beth Reid",Carer,"2020-07-05 11:45:00",797,Outgoing,40
"Anthony Walsh","Lily Anderson",Carer,"2020-07-28 10:54:07",388,Outgoing,68
"Anthony Walsh","Gavin Cox",Nurse,"2020-08-09 11:41:42",424,Outgoing,86
"Anthony Walsh","Luke Holmes",Nurse,"2020-07-29 08:30:54",476,Outgoing,8
"Anthony Walsh","Amelia Lee",Nurse,"2020-07-18 04:03:05",635,Incoming,78
"Anthony Walsh","Ashley Carter",Nurse,"2020-07-08 04:10:18",868,Incoming,89
"Anthony Walsh","Zach Hunt",Carer,"2020-07-22 08:09:37",679,Incoming,73
"Anthony Walsh","Sally Lee",Nurse,"2020-06-30 06:06:13",336,Incoming,0
"Anthony Walsh","Shannon Ward",Carer,"2020-07-17 01:51:14",132,Incoming,62
"Anthony Walsh","Beth Reid",Carer,"2020-08-18 01:26:40",215,Incoming,7
"Anthony Walsh","Ryan Murphy",Carer,"2020-07-05 03:39:58",650,Incoming,77
"Anthony Walsh","Laura Richardson",Nurse,"2020-06-28 11:22:36",402,Outgoing,3
"Anthony Walsh","Samantha James",Carer,"2020-08-18 12:18:30",941,Incoming,54
"Anthony Walsh","Dave Clark",Nurse,"2020-08-21 05:26:45",666,Outgoing,3
"Anthony Walsh","Andrew Walker",Carer,"2020-08-14 05:08:11",120,Outgoing,88
"Anthony Walsh","Ben Hall",Carer,"2020-07-15 10:38:21",156,Outgoing,60
"Anthony Walsh","Layla Anderson",Carer,"2020-07-29 09:37:00",260,Outgoing,38
"Anthony Walsh","Kelly Harris",Carer,"2020-06-25 08:48:19",847,Outgoing,51
"Anthony Walsh","Tim Brown",Carer,"2020-07-01 07:48:43",199,Incoming,34
"Anthony Walsh","Lily Anderson",Carer,"2020-08-13 05:25:37",434,Outgoing,95
"Anthony Walsh","Samantha James",Carer,"2020-08-20 03:42:35",1466,Outgoing,26
"Anthony Walsh","Andy Bailey",Carer,"2020-08-21 10:56:30",1304,Incoming,48
"Anthony Walsh","Jonathan Richards",Nurse,"2020-08-17 07:20:56",4113,Incoming,95
"Anthony Walsh","Scarlett Russell",Nurse,"2020-08-26 02:25:11",572,Outgoing,17
"Anthony Walsh","Scarlett Russell",Nurse,"2020-08-18 05:23:33",7405,Incoming,7
"Anthony Walsh","Carmen Graham",Nurse,"2020-08-26 06:41:32",6411,Outgoing,4
"Anthony Walsh","Yvonne Knight",Nurse,"2020-08-23 05:57:28",6957,Outgoing,93
"Anthony Walsh","Faye King",Carer,"2020-08-18 03:57:48",2334,Incoming,10
"Anthony Walsh","Summer Marshall",Carer,"2020-08-23 04:28:00",1769,Outgoing,74
"Anthony Walsh","Isobel Powell",Carer,"2020-08-24 04:18:59",5828,Outgoing,57
"Anthony Walsh","Henry Robinson",Carer,"2020-08-17 03:03:53",3640,Outgoing,25
"Anthony Walsh","Cameron Williams",Nurse,"2020-08-19 10:25:28",7129,Outgoing,37
"Anthony Walsh","Isaac Bennett",Carer,"2020-08-23 06:00:44",8725,Outgoing,66
"Anthony Walsh","Shannon Ward",Carer,"2020-08-18 03:20:46",5071,Incoming,28
"Anthony Walsh","Carmen Hughes",Nurse,"2020-08-24 06:11:49",8663,Outgoing,64
"Anthony Walsh","Tim Brown",Carer,"2020-08-24 07:50:26",7656,Outgoing,75
"Anthony Walsh","Dave Clark",Nurse,"2020-08-19 10:40:15",1801,Outgoing,16
"Anthony Walsh","Adam Edwards",Nurse,"2020-08-23 09:44:08",5801,Incoming,73
"Anthony Walsh","Eleanor Knight",Carer,"2020-08-20 01:27:54",9129,Outgoing,79
"Anthony Walsh","Carole Kelly",Carer,"2020-08-25 06:21:03",8295,Outgoing,16
"Anthony Walsh","Grant Morgan",Carer,"2020-08-23 06:01:06",8784,Incoming,51
"Anthony Walsh","Laura Richardson",Nurse,"2020-08-25 06:15:54",6611,Outgoing,15
"Anthony Walsh","Henry Robinson",Carer,"2020-08-21 06:46:11",4929,Outgoing,32
"Anthony Walsh","Andy Bailey",Carer,"2020-08-24 04:43:19",7524,Outgoing,73
"Anthony Walsh","Tanya Hill",Carer,"2020-08-20 07:01:52",4451,Outgoing,39
"Anthony Walsh","Joel Simpson",Nurse,"2020-08-19 08:30:28",1253,Incoming,53
"Anthony Walsh","Laura Richardson",Nurse,"2020-08-24 07:11:37",8504,Incoming,44
"Anthony Walsh","Grant Morgan",Carer,"2020-08-25 06:26:36",6393,Incoming,83
"Anthony Walsh","Zach Hunt",Carer,"2020-08-23 10:10:06",1130,Incoming,43
"Anthony Walsh","Adam Edwards",Nurse,"2020-08-17 03:06:08",5606,Outgoing,79
"Anthony Walsh","Harry Mason",Nurse,"2020-08-18 06:13:46",6215,Outgoing,16
"Anthony Walsh","Freya Davis",Nurse,"2020-08-24 10:36:40",1072,Incoming,47
"Anthony Walsh","Colin Hunter",Carer,"2020-08-24 10:31:27",8434,Outgoing,24
"Anthony Walsh","Ashley Carter",Nurse,"2020-08-20 03:46:41",837,Incoming,36
"Anthony Walsh","Zach Hunt",Carer,"2020-08-23 06:54:22",5523,Incoming,90
"Anthony Walsh","Emily Moore",Nurse,"2020-08-23 09:06:31",1942,Incoming,64
"Anthony Walsh","Candice Matthews",Nurse,"2020-08-17 09:01:14",271,Outgoing,67
"Anthony Walsh","Finley Owen",Carer,"2020-08-18 05:51:22",1879,Incoming,91
"Anthony Walsh","Stephen Hughes",Carer,"2020-08-18 12:25:56",6131,Incoming,86
"Anthony Walsh","Laura Richardson",Nurse,"2020-08-20 10:00:34",1154,Incoming,59
"Anthony Walsh","Eleanor Knight",Carer,"2020-08-26 03:27:26",7615,Outgoing,38
"Anthony Walsh","Paul Fox",Nurse,"2020-08-19 10:32:24",8480,Outgoing,46
"Anthony Walsh","Steve Adams",Nurse,"2020-08-18 05:28:30",7937,Outgoing,60
"Anthony Walsh","Karen Richardson",Carer,"2020-08-18 03:14:40",5620,Incoming,58
"Anthony Walsh","Mia Saunders",Nurse,"2020-08-23 06:07:26",7795,Incoming,35
"Anthony Walsh","Matthew Johnson",Nurse,"2020-08-26 08:20:15",545,Outgoing,35
"Anthony Walsh","Keeley Cooper",Carer,"2020-08-17 04:05:07",9861,Incoming,54
"Anthony Walsh","Holly Lee",Nurse,"2020-08-18 04:34:37",4530,Outgoing,88
"Anthony Walsh","Sally Lee",Nurse,"2020-08-26 09:14:47",7181,Outgoing,27
"Anthony Walsh","Ross Hunter",Nurse,"2020-08-22 03:10:27",3890,Outgoing,36
"Anthony Walsh","Ross Hunter",Nurse,"2020-08-24 11:12:03",6121,Outgoing,24
"Anthony Walsh","Eleanor Knight",Carer,"2020-08-25 01:58:17",5087,Incoming,14
"Anthony Walsh","Luke Holmes",Nurse,"2020-08-17 03:35:32",3989,Outgoing,12
"Anthony Walsh","Lindsay Shaw",Nurse,"2020-08-25 06:51:25",665,Outgoing,21
"Anthony Walsh","Keeley Cooper",Carer,"2020-08-23 05:42:35",4856,Incoming,44
"Anthony Walsh","Summer Marshall",Carer,"2020-08-21 12:03:18",4859,Outgoing,63
"Anthony Walsh","Callum Richards",Carer,"2020-08-22 02:06:30",5968,Incoming,74
"Anthony Walsh","Carlie Reid",Carer,"2020-08-19 01:47:30",7511,Outgoing,34
"Anthony Walsh","Holly Lee",Nurse,"2020-08-21 12:12:28",352,Incoming,96
"Anthony Walsh","Paul Fox",Nurse,"2020-08-22 11:32:45",9469,Incoming,56
"Anthony Walsh","Summer Marshall",Carer,"2020-08-25 12:23:34",992,Incoming,70
"Anthony Walsh","Henry Jackson",Nurse,"2020-08-22 11:21:03",7566,Incoming,78
"Anthony Walsh","Beth Reid",Carer,"2020-08-21 09:29:55",2555,Incoming,90
"Anthony Walsh","Sarah Lewis",Carer,"2020-08-22 02:27:28",3961,Incoming,2
"Anthony Walsh","Tina Robertson",Nurse,"2020-08-18 02:18:47",7063,Incoming,16
"Anthony Walsh","Julia Mitchell",Carer,"2020-08-18 08:38:16",8320,Incoming,43
"Anthony Walsh","Melissa Moore",Nurse,"2020-08-21 10:00:54",3431,Outgoing,45
"Anthony Walsh","John Brown",Carer,"2020-08-20 10:38:34",8299,Outgoing,47
"Anthony Walsh","Sally Lee",Nurse,"2020-08-20 04:30:35",9899,Outgoing,70
"Anthony Walsh","Elizabeth King",Nurse,"2020-08-17 09:55:39",8682,Outgoing,100
"Anthony Walsh","John Hall",Carer,"2020-08-19 06:52:03",6648,Outgoing,69
"Anthony Walsh","Zach Hunt",Carer,"2020-08-21 03:04:22",9784,Incoming,89
"Anthony Walsh","Hannah Kelly",Nurse,"2020-08-22 07:51:08",2942,Outgoing,46
"Anthony Walsh","Shannon Ward",Carer,"2020-08-23 01:29:15",4100,Outgoing,17
"Anthony Walsh","Leanne Cox",Carer,"2020-08-22 01:29:24",7014,Incoming,2
"Anthony Walsh","Cameron Williams",Nurse,"2020-08-24 06:43:38",4704,Outgoing,66
"Anthony Walsh","Joel Simpson",Nurse,"2020-08-25 03:57:21",8418,Outgoing,4
"Anthony Walsh","Jayden Anderson",Carer,"2020-08-20 09:44:31",8081,Incoming,65
"Anthony Walsh","Eileen Murphy",Carer,"2020-08-25 12:56:46",695,Incoming,53
"Anthony Walsh","Emily Moore",Nurse,"2020-08-19 11:51:02",477,Outgoing,36
"Anthony Walsh","Carlie Reid",Carer,"2020-08-19 12:44:30",6570,Outgoing,13
"Anthony Walsh","Karen Richardson",Carer,"2020-08-24 07:03:06",7719,Outgoing,57
"Anthony Walsh","Ben Hall",Carer,"2020-08-19 12:13:38",397,Incoming,90
"Anthony Walsh","Quentin Richards",Carer,"2020-08-18 07:50:29",9256,Outgoing,38
"Anthony Walsh","Leah Price",Carer,"2020-08-22 05:17:06",2903,Incoming,1
"Anthony Walsh","Samuel Gray",Nurse,"2020-08-20 03:55:34",7699,Outgoing,3
"Anthony Walsh","Lily Anderson",Carer,"2020-08-21 06:09:17",9793,Outgoing,99
"Anthony Walsh","Yvonne Edwards",Nurse,"2020-08-22 09:39:19",7604,Incoming,35
"Anthony Walsh","Lindsay Shaw",Nurse,"2020-08-26 04:06:50",6822,Incoming,73
"Anthony Walsh","Paul Fox",Nurse,"2020-08-21 11:44:24",6121,Incoming,11
"Anthony Walsh","Cameron Williams",Nurse,"2020-08-20 12:56:29",3533,Outgoing,79
"Anthony Walsh","Kelly Harris",Carer,"2020-08-21 10:34:41",6078,Incoming,93
"Anthony Walsh","Helena Knight",Carer,"2020-08-17 11:59:09",899,Incoming,2
"Anthony Walsh","Eleanor Knight",Carer,"2020-08-25 01:25:06",2694,Incoming,68
"Anthony Walsh","Andy Bailey",Carer,"2020-08-20 01:46:56",8888,Incoming,99
"Anthony Walsh","Stephen Hughes",Carer,"2020-08-18 08:36:15",9811,Outgoing,23
"Anthony Walsh","Emma Wilkinson",Carer,"2020-08-25 12:46:00",2191,Incoming,31
"Anthony Walsh","Ryan Murphy",Carer,"2020-08-23 06:13:24",5555,Incoming,45
"Anthony Walsh","Adam Edwards",Nurse,"2020-08-19 03:11:20",4037,Incoming,63
"Andrew Rogers","Leanne Cox",Carer,"2020-08-06 03:25:20",718,Incoming,58
"Andrew Rogers","Paul Fox",Nurse,"2020-07-30 07:02:55",780,Outgoing,76
"Andrew Rogers","Carlie Martin",Nurse,"2020-07-23 05:35:20",567,Outgoing,76
"Andrew Rogers","Freya Davis",Nurse,"2020-08-16 09:03:07",101,Incoming,93
"Andrew Rogers","Emma Wilkinson",Carer,"2020-08-01 03:44:08",234,Incoming,99
"Andrew Rogers","Isaac Bennett",Carer,"2020-07-30 10:36:42",702,Incoming,34
"Andrew Rogers","Elizabeth King",Nurse,"2020-07-23 08:19:35",137,Outgoing,6
"Andrew Rogers","Karen Richardson",Carer,"2020-07-18 03:06:42",152,Outgoing,7
"Andrew Rogers","Steve Rose",Nurse,"2020-07-25 08:26:55",366,Incoming,40
"Andrew Rogers","Sophia Rogers",Carer,"2020-06-28 04:13:14",864,Outgoing,95
"Andrew Rogers","Beth Reid",Carer,"2020-07-14 07:35:09",949,Outgoing,71
"Andrew Rogers","Dylan Green",Nurse,"2020-08-06 10:39:15",490,Incoming,96
"Andrew Rogers","Carlie Martin",Nurse,"2020-07-19 05:14:12",112,Outgoing,96
"Andrew Rogers","Ella Taylor",Nurse,"2020-07-22 12:46:56",650,Incoming,98
"Andrew Rogers","Tanya Hill",Carer,"2020-07-27 05:16:39",754,Incoming,75
"Andrew Rogers","Kevin Allen",Nurse,"2020-07-06 05:00:04",116,Outgoing,85
"Andrew Rogers","John Brown",Carer,"2020-07-04 05:21:03",298,Incoming,12
"Andrew Rogers","Zach Hunt",Carer,"2020-08-03 01:58:20",850,Incoming,18
"Andrew Rogers","Ben Hall",Carer,"2020-08-04 08:48:48",480,Incoming,61
"Andrew Rogers","Karen Chapman",Nurse,"2020-08-10 08:11:43",929,Incoming,41
"Andrew Rogers","Carlie Martin",Nurse,"2020-07-29 10:43:56",269,Outgoing,30
"Andrew Rogers","Rebecca Wood",Carer,"2020-07-05 04:24:56",416,Outgoing,28
"Andrew Rogers","Summer Marshall",Carer,"2020-08-10 04:45:31",401,Incoming,61
"Andrew Rogers","Natalie Hall",Nurse,"2020-07-30 08:51:39",326,Incoming,57
"Andrew Rogers","John Hall",Carer,"2020-08-02 09:17:43",239,Incoming,59
